set,index,formula,n_atoms,mean,max,unseen_element_atoms
bench stacking: rod,2,C8H3F4NO3,19,0.0017629937972138438,0.007874147756176453,0
bench stacking: rod,3,C9H7F6N,23,0.0005062206520888918,0.0033374132740459084,0
bench stacking: rod,4,C9H7F6N,23,0.0005114301778303965,0.003496043038675456,0
bench stacking: rod,5,C6HF5O,13,0.0017244026519831822,0.005380948271606956,0
bench stacking: rod,6,C6HF5O,13,0.0019091597088347707,0.008319999292283775,0
bench stacking: wheel,0,C8H10O2,20,0.002265223742813688,0.006466192681925942,0
bench stacking: wheel,1,C8H10O2,20,0.002265223742813688,0.006466192681925942,0
bench stacking: wheel,2,C8H10O2,20,0.002265223742813688,0.006466192681925942,0
bench stacking: wheel,3,C8H10O2,20,0.00219305303952918,0.006164043245920459,0
bench stacking: wheel,4,C8H10O2,20,0.00234175448430074,0.006600642648017407,0
bench stacking: wheel,5,C8H10O2,20,0.0022108367943419692,0.006154674950435868,0
bench stacking: wheel,6,C8H10O2,20,0.0022656406641849034,0.006170195909093956,0
dethread1 (112-atom system),0,C47H42F11NO11,112,0.0007357748364727695,0.0050040405112590225,0
dethread1 (112-atom system),1,C47H42F11NO11,112,0.0007639280466580277,0.003911223839297651,0
dethread1 (112-atom system),2,C47H42F11NO11,112,0.0007595760918513637,0.005111030649458503,0
dethread1 (112-atom system),3,C47H42F11NO11,112,0.0007314458104005068,0.004235000659932764,0
dethread1 (112-atom system),4,C47H42F11NO11,112,0.0006979064156109882,0.004016878569382487,0
dethread1 (112-atom system),5,C47H42F11NO11,112,0.0006624386424640921,0.004611897901025341,0
dethread1 (112-atom system),6,C47H42F11NO11,112,0.0007118344030436961,0.004406928426755385,0
dethread1 (112-atom system),7,C47H42F11NO11,112,0.0007059125197044779,0.00449493697711878,0
dethread1 (112-atom system),8,C47H42F11NO11,112,0.0006812485731703003,0.004616299828785975,0
dethread1 (112-atom system),9,C47H42F11NO11,112,0.0006730567601183861,0.005005197283404539,0
S66 dimers,0,H4O2,6,0.00817665868644124,0.009832393967288522,0
S66 dimers,1,CH6O2,9,0.005661866530006308,0.009145747408831784,0
S66 dimers,2,CH7NO,10,0.004711649619408187,0.00922978697841903,0
S66 dimers,3,C3H9NO2,15,0.003626870897210366,0.008393754542377119,0
S66 dimers,4,C2H8O2,12,0.004521533976842833,0.00827485127388261,0
S66 dimers,5,C2H9NO,13,0.003950256850411513,0.008635339712042667,0
S66 dimers,6,C4H11NO2,18,0.0030999690415550295,0.007215616767187183,0
S66 dimers,7,CH6O2,9,0.005659294329107599,0.007781636210254961,0
S66 dimers,8,C2H9NO,13,0.0038264540710480823,0.007521779346163382,0
S66 dimers,9,C2H10N2,14,0.0034450752370773535,0.006336089729591987,0
S66 dimers,10,C4H12N2O,19,0.002726220348161653,0.006564728487217342,0
S66 dimers,11,CH7NO,10,0.004716910854817768,0.008824953943532998,0
S66 dimers,12,C4H11NO2,18,0.003099831365230837,0.0077850919261561735,0
S66 dimers,13,C4H12N2O,19,0.003003778097887205,0.006577312560877235,0
S66 dimers,14,C6H14N2O2,24,0.0025109865171068224,0.006726821304529729,0
S66 dimers,15,C3H9NO2,15,0.0035983027651569723,0.007876492480624497,0
S66 dimers,16,C8H8N4O4,24,0.002607372326986985,0.005509078726197658,0
S66 dimers,17,C5H7NO,14,0.0032353108283193566,0.009128951282188602,0
S66 dimers,18,C6H9NO,17,0.002819553226340395,0.007666618960161631,0
S66 dimers,19,C4H8O4,16,0.0033722732182697723,0.007439888639020009,0
S66 dimers,20,C4H10N2O2,18,0.0029792704433743156,0.008522156807117431,0
S66 dimers,21,C6H8N2O4,20,0.0029090853714841157,0.007756214987756693,0
S66 dimers,22,C6H9N3O3,21,0.0027476574097341395,0.008724247401190488,0
S66 dimers,23,C12H12,24,0.0010800081038785843,0.0018578119399582649,0
S66 dimers,24,C10H10N2,22,0.0018846514049322036,0.002941472165758685,0
S66 dimers,25,C8H8N4O4,24,0.0024017205418312058,0.005393773982095507,0
S66 dimers,26,C11H11N,23,0.0014668984110448012,0.0033656069641034847,0
S66 dimers,27,C10H10N2O2,24,0.001720599830616329,0.00570839644979515,0
S66 dimers,28,C9H9N3O2,23,0.002136918228858468,0.0056279129141196815,0
S66 dimers,29,C8H10,18,0.001492642619468903,0.006130655144240715,0
S66 dimers,30,C6H8N2O2,18,0.0023792314919872538,0.006250845128913829,0
S66 dimers,31,C6H6N2O2,16,0.0034501955053076877,0.011891661788291596,0
S66 dimers,32,C7H9N,17,0.002021382651867393,0.006022517312596731,0
S66 dimers,33,C10H24,34,0.002471583524524838,0.005499955601709239,0
S66 dimers,34,C10H24,34,0.0028328858661406534,0.022498150223061786,0
S66 dimers,35,C10H24,34,0.0032783199865632855,0.022466921186904076,0
S66 dimers,36,C10H22,32,0.003120555942159365,0.02251589592462444,0
S66 dimers,37,C10H20,30,0.0029293454510797346,0.006044701624198678,0
S66 dimers,38,C11H16,27,0.0020343486182455932,0.005661532853821205,0
S66 dimers,39,C11H18,29,0.0023232067169197757,0.023331339196534517,0
S66 dimers,40,C9H16N2O2,29,0.0022513045603389094,0.005117769330661992,0
S66 dimers,41,C9H14N2O2,27,0.0025035725485058327,0.005571241174159303,0
S66 dimers,42,C9H16N2O2,29,0.0028048585826028127,0.023368480164945193,0
S66 dimers,43,C7H16,23,0.0023145758562799646,0.005433725557757674,0
S66 dimers,44,C7H14,21,0.0029849386063580357,0.010737492131018822,0
S66 dimers,45,C8H19NO,29,0.00239988322844722,0.006196346298453226,0
S66 dimers,46,C12H12,24,0.0011960458409710495,0.0041389250675767375,0
S66 dimers,47,C10H10N2,22,0.001969767727035549,0.0034031614847850333,0
S66 dimers,48,C11H11N,23,0.0016380642752702311,0.004438245830126641,0
S66 dimers,49,C8H8,16,0.002839135349771593,0.012040273381156874,0
S66 dimers,50,C4H4,8,0.0070719559990164715,0.012048375894348706,0
S66 dimers,51,C8H10O2,20,0.0022218459826891025,0.012670043333694925,0
S66 dimers,52,C8H11NO,21,0.0017877802020472208,0.008099276757563167,0
S66 dimers,53,C6H8O,15,0.002681748699291305,0.010284372710777645,0
S66 dimers,54,C7H10O,18,0.002466526307291538,0.009865803629675818,0
S66 dimers,55,C7H11N,19,0.0020701977216632398,0.006737467122865715,0
S66 dimers,56,C9H13NO,24,0.0020085526239617263,0.006695887631573472,0
S66 dimers,57,C10H10N2,22,0.0017442800502881597,0.0026745882190769565,0
S66 dimers,58,C2H4O,7,0.007651140843901267,0.012013163016886597,0
S66 dimers,59,C4H6O2,12,0.004172723612460997,0.01088145917865957,0
S66 dimers,60,C7H16O2,25,0.0025925820208696536,0.008633369078137387,0
S66 dimers,61,C7H17NO,26,0.0025369157202061324,0.009191178481008588,0
S66 dimers,62,C8H10O2,20,0.002109946565885551,0.009248262284003994,0
S66 dimers,63,C5H11NO,18,0.0024771055160213284,0.00654820335400641,0
S66 dimers,64,C7H7N,15,0.0032480633423701112,0.011916875554613848,0
S66 dimers,65,C6H10N2,18,0.0024031584963697763,0.0065768129777872275,0
S66 monomers,0,H2O,3,0.009050418108483246,0.010056315669048077,0
S66 monomers,1,H2O,3,0.009055696345026157,0.01006192127008343,0
S66 monomers,2,H2O,3,0.009044887161730205,0.010053912869713688,0
S66 monomers,3,CH4O,6,0.0046930215657989644,0.007677542218206157,0
S66 monomers,4,H2O,3,0.009029106602412481,0.010044276572352295,0
S66 monomers,5,CH5N,7,0.003571948470826599,0.007109672345947837,0
S66 monomers,6,H2O,3,0.009032530861291152,0.01004690295293531,0
S66 monomers,7,C3H7NO,12,0.0024284839238811104,0.006529520094202046,0
S66 monomers,8,CH4O,6,0.0047197682928245555,0.007776877942021643,0
S66 monomers,9,CH4O,6,0.00469024967765197,0.007672191275442497,0
S66 monomers,10,CH4O,6,0.004728436270815613,0.007802860058823469,0
S66 monomers,11,CH5N,7,0.0035716901327030393,0.007103942689460463,0
S66 monomers,12,CH4O,6,0.0047284788849159915,0.007790654153706944,0
S66 monomers,13,C3H7NO,12,0.0023965749524537303,0.00647645197210589,0
S66 monomers,14,CH4O,6,0.004721393507722493,0.007781830433061687,0
S66 monomers,15,H2O,3,0.009054064108869997,0.010061875277368015,0
S66 monomers,16,CH5N,7,0.003574765847788946,0.007158800271377719,0
S66 monomers,17,CH4O,6,0.004702669669022756,0.007724121154431551,0
S66 monomers,18,CH5N,7,0.0035722475911742807,0.007154580887360096,0
S66 monomers,19,CH5N,7,0.003572314291509282,0.007115624070575088,0
S66 monomers,20,CH5N,7,0.0035733043180319495,0.007165509062879272,0
S66 monomers,21,C3H7NO,12,0.0023831390096084593,0.006427966604012902,0
S66 monomers,22,CH5N,7,0.003571599088906506,0.00709946544592599,0
S66 monomers,23,H2O,3,0.009026470075419013,0.010043276328767892,0
S66 monomers,24,C3H7NO,12,0.0023884973227774795,0.006416815172742729,0
S66 monomers,25,CH4O,6,0.004686035041228924,0.007668086930965878,0
S66 monomers,26,C3H7NO,12,0.0023940005155937694,0.006420743269694551,0
S66 monomers,27,CH5N,7,0.0035747281503847794,0.0071038541763365215,0
S66 monomers,28,C3H7NO,12,0.0024321581727173303,0.006474268135608252,0
S66 monomers,29,C3H7NO,12,0.0024279346776632147,0.006524542311803994,0
S66 monomers,30,C3H7NO,12,0.0024310050630917956,0.006467160716763232,0
S66 monomers,31,H2O,3,0.009053920257030779,0.010062302394649336,0
S66 monomers,32,C4H4N2O2,12,0.0024877529356804504,0.00556920745154621,0
S66 monomers,33,C4H4N2O2,12,0.002495194324980854,0.005509078726197658,0
S66 monomers,34,H2O,3,0.009035395094654156,0.010045791005103388,0
S66 monomers,35,C5H5N,11,0.0018604288732541557,0.0027108015666228447,0
S66 monomers,36,CH4O,6,0.004734700487263895,0.007814969168618124,0
S66 monomers,37,C5H5N,11,0.001859781888223222,0.0027047774440175365,0
S66 monomers,38,C2H4O2,8,0.003607895878020184,0.00922931686947448,0
S66 monomers,39,C2H4O2,8,0.0036077994599681834,0.009228445532612595,0
S66 monomers,40,C2H5NO,9,0.002997407191553244,0.00824929955098097,0
S66 monomers,41,C2H5NO,9,0.0029968894748672406,0.008248572227384954,0
S66 monomers,42,C2H4O2,8,0.0035928812078574457,0.009090509678717718,0
S66 monomers,43,C4H4N2O2,12,0.0025012630998288246,0.005492254230273885,0
S66 monomers,44,C2H5NO,9,0.003012385303088425,0.008366290568870838,0
S66 monomers,45,C4H4N2O2,12,0.002484288965522672,0.005508988383801761,0
S66 monomers,46,C6H6,12,0.0009942145675148246,0.0011949875735028925,0
S66 monomers,47,C6H6,12,0.0009942251635696546,0.0011949668051720597,0
S66 monomers,48,C5H5N,11,0.0018655875983683012,0.0027816195338495886,0
S66 monomers,49,C5H5N,11,0.001865677547544873,0.002781737388580452,0
S66 monomers,50,C4H4N2O2,12,0.002508540238392365,0.0055652702490855965,0
S66 monomers,51,C4H4N2O2,12,0.0025085402436557658,0.005565270254769827,0
S66 monomers,52,C6H6,12,0.0009940595724234151,0.001194494599649265,0
S66 monomers,53,C5H5N,11,0.001867818662429385,0.0027839128191672335,0
S66 monomers,54,C6H6,12,0.000994104659613378,0.001196511568129166,0
S66 monomers,55,C4H4N2O2,12,0.0025176204419523804,0.00558789686760508,0
S66 monomers,56,C5H5N,11,0.0018589373050211901,0.002752568558427426,0
S66 monomers,57,C4H4N2O2,12,0.0025173969519767434,0.005582554083922386,0
S66 monomers,58,C6H6,12,0.0009944023312725148,0.001194033695653851,0
S66 monomers,59,C2H4,6,0.00273199015565484,0.00642188839385105,0
S66 monomers,60,C4H4N2O2,12,0.0025165814878656545,0.005592864902161487,0
S66 monomers,61,C2H4,6,0.0027167203806306626,0.006387848487711123,0
S66 monomers,62,C4H4N2O2,12,0.002518211923813296,0.005579555156853155,0
S66 monomers,63,C2H2,4,0.007312909967216813,0.012035054242594212,0
S66 monomers,64,C5H5N,11,0.0018704198119604352,0.0027869354576419703,0
S66 monomers,65,C2H4,6,0.0027295954710667703,0.00641254399120772,0
S66 monomers,66,C5H12,17,0.00213073711185064,0.005053624690230629,0
S66 monomers,67,C5H12,17,0.0021307496947653697,0.0050543798197881795,0
S66 monomers,68,C5H12,17,0.0021299595838747344,0.005045556720452371,0
S66 monomers,69,C5H12,17,0.0033133240462366776,0.023211175192241362,0
S66 monomers,70,C5H12,17,0.003312808209430258,0.023201155424361408,0
S66 monomers,71,C5H12,17,0.0033128344067198503,0.023201661971775533,0
S66 monomers,72,C5H10,15,0.0027256547174556943,0.005598730215930492,0
S66 monomers,73,C5H12,17,0.0033122087379384973,0.023202409779310318,0
S66 monomers,74,C5H10,15,0.0027470300767601817,0.005654401706790768,0
S66 monomers,75,C5H10,15,0.0027457654329167804,0.00565055266135106,0
S66 monomers,76,C6H6,12,0.0009940808634262555,0.001193552140832388,0
S66 monomers,77,C5H10,15,0.0027556081391526175,0.005665834007787973,0
S66 monomers,78,C6H6,12,0.000994199113920402,0.0011935757880654485,0
S66 monomers,79,C5H12,17,0.003312415268325473,0.023227215698296666,0
S66 monomers,80,C4H4N2O2,12,0.0025128660522142263,0.005592263877982062,0
S66 monomers,81,C5H12,17,0.0021285711620557092,0.005042303606462073,0
S66 monomers,82,C4H4N2O2,12,0.0025132358106881394,0.005597877429777909,0
S66 monomers,83,C5H10,15,0.002744441045515907,0.005637605769195475,0
S66 monomers,84,C4H4N2O2,12,0.0025146712843787944,0.0055924069610444604,0
S66 monomers,85,C5H12,17,0.003312153366167375,0.0232410877685596,0
S66 monomers,86,C2H4,6,0.0027300077982592708,0.00641702836633351,0
S66 monomers,87,C5H12,17,0.002132050470209603,0.0050501228934975995,0
S66 monomers,88,C2H2,4,0.007317916479532005,0.012044207626356274,0
S66 monomers,89,C5H12,17,0.0021351853516870948,0.005072254699061807,0
S66 monomers,90,C3H7NO,12,0.0024248533888867976,0.006460839335895918,0
S66 monomers,91,C5H12,17,0.0021325963065377197,0.005057491961757532,0
S66 monomers,92,C6H6,12,0.0009942197044092438,0.0011936267525617383,0
S66 monomers,93,C6H6,12,0.0009940833639326685,0.0011996880722529024,0
S66 monomers,94,C5H5N,11,0.0018606190668574365,0.0027487928249377847,0
S66 monomers,95,C5H5N,11,0.0018657954031644193,0.0027832300872101534,0
S66 monomers,96,C6H6,12,0.0009941409475464253,0.0011932549208126808,0
S66 monomers,97,C5H5N,11,0.0018623917920218861,0.0027575584095347327,0
S66 monomers,98,C6H6,12,0.0009944293698512796,0.001193421431892383,0
S66 monomers,99,C2H2,4,0.007314871636828646,0.012042125381226843,0
S66 monomers,100,C2H2,4,0.007319442287010508,0.012047388905870093,0
S66 monomers,101,C2H2,4,0.007318139380952493,0.012048375894348706,0
S66 monomers,102,C6H6,12,0.0009946488478500548,0.0011964857173779597,0
S66 monomers,103,C2H4O2,8,0.0036503769974914613,0.009492955985992535,0
S66 monomers,104,C6H6,12,0.0009933750963678583,0.0011939325020923208,0
S66 monomers,105,C2H5NO,9,0.0029919608031584197,0.008037132912710576,0
S66 monomers,106,C6H6,12,0.0009943951508256204,0.0011934198741562208,0
S66 monomers,107,H2O,3,0.009070619495725666,0.010060189380066697,0
S66 monomers,108,C6H6,12,0.0009944181436560284,0.0011938732732746926,0
S66 monomers,109,CH4O,6,0.004720823118423645,0.0077722413745319185,0
S66 monomers,110,C6H6,12,0.0009943314711244693,0.0011936684848632417,0
S66 monomers,111,CH5N,7,0.0035742306332786633,0.007159822319264153,0
S66 monomers,112,C6H6,12,0.000994216016041984,0.0011935130958835583,0
S66 monomers,113,C3H7NO,12,0.0024187208613013398,0.006444628805885366,0
S66 monomers,114,C5H5N,11,0.0018539031484675213,0.0027244658939168387,0
S66 monomers,115,C5H5N,11,0.0018538997549488632,0.0027244832422322895,0
S66 monomers,116,C2H2,4,0.0073152818631809224,0.012045654020797159,0
S66 monomers,117,H2O,3,0.00905870565173091,0.010063189307096376,0
S66 monomers,118,C2H2,4,0.00731015586494671,0.012030573228010932,0
S66 monomers,119,C2H4O2,8,0.0036418685064577294,0.009431757251009976,0
S66 monomers,120,C5H12,17,0.0021294708555225604,0.005048555767571572,0
S66 monomers,121,C2H4O2,8,0.003666665028698654,0.009617066722510503,0
S66 monomers,122,C5H12,17,0.0021305239213009163,0.005050557319197124,0
S66 monomers,123,C2H5NO,9,0.0029920510429373654,0.00806142014538358,0
S66 monomers,124,C6H6,12,0.0009943311069537848,0.0011964466341711777,0
S66 monomers,125,C2H4O2,8,0.0036733113854978683,0.009660681638702262,0
S66 monomers,126,C3H7NO,12,0.0024149412157996783,0.00644656372797181,0
S66 monomers,127,C2H4,6,0.00273156902782797,0.0064137295368650316,0
S66 monomers,128,C5H5N,11,0.0018627100662967002,0.0027371022837495707,0
S66 monomers,129,C2H2,4,0.007313287637777555,0.012043311799856515,0
S66 monomers,130,CH5N,7,0.00357364742001276,0.007159982492821015,0
S66 monomers,131,C5H5N,11,0.001861360456943951,0.002744938427718391,0
OFF23 test sample,0,C9H14N2OS,27,0.039603101055257536,1.0,1
OFF23 test sample,1,C9H12N2O4S,28,0.0392952624952758,1.0,1
OFF23 test sample,2,C14H19ClO6S2,42,0.07380043525059281,1.0,3
OFF23 test sample,3,C15H13F3N2O2S,36,0.030001000795613877,1.0,1
OFF23 test sample,4,C18H17FN6O3,45,0.002698549790810688,0.007400080178928348,0
OFF23 test sample,5,C9H9F3,21,0.005057165006573431,0.01861428697682732,0
OFF23 test sample,6,C2H8O2,12,0.004840437207212463,0.008321357572653287,0
OFF23 test sample,7,C18H24N4O4,50,0.0019956083599930907,0.006235357852354406,0
OFF23 test sample,8,C17H27NO2,47,0.00244235707386824,0.006823593122823324,0
OFF23 test sample,9,C22H17F4N3O2,48,0.0016436984335937224,0.005356020449902021,0
OFF23 test sample,10,C22H13Cl2F2NO3,43,0.048379441625695165,1.0,2
OFF23 test sample,11,H4OS2,7,0.29306498094165556,1.0,2
OFF23 test sample,12,C8H5BrN2O2S,19,0.10839997280413564,1.0,2
OFF23 test sample,13,C19H24ClN3O3,50,0.023728623742289647,1.0,1
OFF23 test sample,14,C7H11Cl6O5P,30,0.23710112313171042,1.0,7
OFF23 test sample,15,C13H16Br2N6O5S,43,0.07338439832907268,1.0,3
OFF23 test sample,16,C21H20N6O2S,50,0.022361662070521815,1.0,1
OFF23 test sample,17,C4H8N2S2,16,0.1295655547591733,1.0,2
OFF23 test sample,18,C4H9NO4,18,0.0036605950889580952,0.009983649188904264,0
OFF23 test sample,19,C16H18N2O2,38,0.002233492073054043,0.012506236411660154,0
OFF23 test sample,20,C20H21N3,44,0.002587038318394597,0.011977917451976516,0
OFF23 test sample,21,C21H17BrFNO6,47,0.02355388676308917,1.0,1
OFF23 test sample,22,C18H21N3O2,44,0.0019137171515713329,0.013660163389820124,0
OFF23 test sample,23,C6H14,20,0.0028932611086730396,0.01980290093645609,0
OFF23 test sample,24,C22H17F2N7O,49,0.002520155632376375,0.01016083749190011,0
OFF23 test sample,25,C25H38N2O5S,71,0.016652235709669453,1.0,1
OFF23 test sample,26,C17H27N3O2,49,0.002808957116865651,0.019072747795814915,0
OFF23 test sample,27,C17H25N3O4S,50,0.022433062723602123,1.0,1
OFF23 test sample,28,C16H20N2O4,42,0.0027289624879408983,0.011352136471761365,0
OFF23 test sample,29,C2HF3N2,8,0.0031221478343401166,0.007887345943494384,0
OFF23 test sample,30,C6H12O2,20,0.0022902964359302115,0.007397822603680049,0
OFF23 test sample,31,C13H12BrNO4,31,0.03413594926875066,1.0,1
OFF23 test sample,32,C14H20,34,0.005077069254111173,0.018895353583646468,0
OFF23 test sample,33,C19H22N4O5,50,0.0021476483428401094,0.006925054255937257,0
OFF23 test sample,34,C18H17NO,37,0.0015911647405106716,0.00656593911170833,0
OFF23 test sample,35,C5H11NO3,20,0.003094838555288465,0.008866067979944603,0
OFF23 test sample,36,C20H18Cl2N2O4S,47,0.06621221595236061,1.0,3
OFF23 test sample,37,C9H12N2O2,25,0.0021157451189413702,0.00745972633314862,0
OFF23 test sample,38,C11H12N4O4S,32,0.034684006649572774,1.0,1
OFF23 test sample,39,C19H22N2O2,45,0.001832822837758378,0.00815216412294284,0
OFF23 test sample,40,C13H11ClN4O4,33,0.03329417061479512,1.0,1
OFF23 test sample,41,C14H20F3N3O3,43,0.0022263097516678934,0.010638170184942508,0
OFF23 test sample,42,C13H16O3S3,35,0.08783494322001052,1.0,3
OFF23 test sample,43,C15H20ClN3O,40,0.02765284107031631,1.0,1
OFF23 test sample,44,C2H8O2,12,0.00438343588941692,0.009731055214209583,0
OFF23 test sample,45,C7H11NO,20,0.0028925500487707147,0.008603860973649291,0
OFF23 test sample,46,C6H16O4,26,0.0023506511744295208,0.007180658086091363,0
OFF23 test sample,47,C16H29NO3,49,0.003323179703525705,0.02028083303081074,0
OFF23 test sample,48,C11H9NO2S2,25,0.08176560632792024,1.0,2
OFF23 test sample,49,C4H10O3,17,0.0027987535416770827,0.009108851075610658,0
OFF23 test sample,50,C6H8ClNO2S,19,0.10779507281142997,1.0,2
OFF23 test sample,51,H6N2,8,0.0076486544831851355,0.010804192005979929,0
OFF23 test sample,52,C12H7F2NO3S2,27,0.07644618387573178,1.0,2
OFF23 test sample,53,C15H18N2O2,37,0.0021909406466237773,0.011729656554013146,0
OFF23 test sample,54,C16H9BrClFN2O2,32,0.06456895908936484,1.0,2
OFF23 test sample,55,C19H24ClN3O2,49,0.023039267348351093,1.0,1
OFF23 test sample,56,C4H11NO2S,19,0.05581901889766649,1.0,1
OFF23 test sample,57,C13H18BrN7,39,0.029317931757580754,1.0,1
OFF23 test sample,58,C20H20F2N8,50,0.0038269864892283368,0.010100816738143115,0
OFF23 test sample,59,C6H18N2,26,0.002871193854926175,0.009790224370535006,0
OFF23 test sample,60,C14H13N3O3S,34,0.03269533564139641,1.0,1
OFF23 test sample,61,C4HN5,10,0.005984771083223106,0.008090389220628547,0
OFF23 test sample,62,C15H16N2O4,37,0.0029062962642674222,0.010474914036531557,0
OFF23 test sample,63,C10H13Cl2OPS2,29,0.17410594454468348,1.0,5
OFF23 test sample,64,C4H12S4,20,0.20255280973432938,1.0,4
OFF23 test sample,65,CH4O3,8,0.00705418851934865,0.010834992880373928,0
OFF23 test sample,66,C17H18N4O2,41,0.003026706921961833,0.007970590679313827,0
OFF23 test sample,67,C17H20ClFN4O3S,47,0.044784688070836715,1.0,2
OFF23 test sample,68,C20H22N4,46,0.0019596689274848124,0.009002667961932054,0
OFF23 test sample,69,C20H18FN5O3,47,0.002388566960036897,0.008900278194253874,0
OFF23 test sample,70,C15H15F3N2O2,37,0.002176438900621604,0.00911432990973271,0
OFF23 test sample,71,C6H12S4,22,0.1844621436587633,1.0,4
OFF23 test sample,72,C21H24N2S,48,0.022720764185479414,1.0,1
OFF23 test sample,73,C4H10O3,17,0.0027810259864125193,0.009004344367781747,0
OFF23 test sample,74,C20H18N8OS,48,0.023400596132708673,1.0,1
OFF23 test sample,75,C9H22N3PS,36,0.05836947602945638,1.0,2
OFF23 test sample,76,C19H21FN4O2,47,0.0021924541105683096,0.006003738741503728,0
OFF23 test sample,77,C20H17N5O,43,0.0023351333986730088,0.016170016575769663,0
OFF23 test sample,78,C20H25NO3S,50,0.02205123744450031,1.0,1
OFF23 test sample,79,C4H7ClOS2,15,0.2019483543723324,1.0,3
OFF23 test sample,80,C20H16N4,40,0.0021292897792217964,0.007974932607994645,0
OFF23 test sample,81,C17H14N6O,38,0.0031920524671429275,0.013509069642556604,0
OFF23 test sample,82,C5H16N2O,24,0.003556891912261611,0.009983663972170542,0
OFF23 test sample,83,C13H10Cl2N4O4S,34,0.09133914212827705,1.0,3
OFF23 test sample,84,C5H4N4O2S,16,0.06820334719544911,1.0,1
OFF23 test sample,85,C17H21N5O3,46,0.003068428668011892,0.010101215000342778,0
OFF23 test sample,86,C6I4O2,12,0.3360018977767811,1.0,4
OFF23 test sample,87,C12H13FN5O3P,35,0.03219194026524733,1.0,1
OFF23 test sample,88,C4H12OS2,19,0.10896745775876981,1.0,2
OFF23 test sample,89,C9H14S2,25,0.08190695135957075,1.0,2
OFF23 test sample,90,C16H20N2O7,45,0.0030895607892171707,0.006713515133229375,0
OFF23 test sample,91,C16H20F3N5O4S,49,0.023754504996678028,1.0,1
OFF23 test sample,92,C3H8O3S,15,0.07066415855249715,1.0,1
OFF23 test sample,93,C20H20N2O5,47,0.0017038498418306108,0.00785055023247705,0
OFF23 test sample,94,C8H16O4,28,0.00033463369189306355,0.000699583940533155,0
OFF23 test sample,95,H4OS,6,0.1743538311866477,1.0,1
OFF23 test sample,96,C14H20O,35,0.0033791835788279856,0.01740282992561304,0
OFF23 test sample,97,C4H8O4,16,0.0036090848486349525,0.008830636747318321,0
OFF23 test sample,98,C23H20N4O2S,50,0.02259999194833953,1.0,1
OFF23 test sample,99,C12Br6Cl2O,21,0.3834722889473702,1.0,8
OFF23 test sample,100,C2H8OS,12,0.08905339097253036,1.0,1
OFF23 test sample,101,C15H13ClFN5OS,37,0.056359591630749085,1.0,2
OFF23 test sample,102,C5H9FO2S,18,0.05853984570075142,1.0,1
OFF23 test sample,103,C16H15NO4,36,0.0026600446324435392,0.008458091247983357,0
OFF23 test sample,104,C13H23ClO2,39,0.028621750628778333,1.0,1
OFF23 test sample,105,C18H20FN3O5,47,0.0026831703982937,0.017502535065222702,0
OFF23 test sample,106,C4H10OS2,17,0.1203034152219683,1.0,2
OFF23 test sample,107,C20H25N3O2,50,0.0024653179599679054,0.017009270643449814,0
OFF23 test sample,108,C10H15N3O2,30,0.003444913667385104,0.008980851275132928,0
OFF23 test sample,109,C10H15Br2NS,29,0.10538438441540121,1.0,3
OFF23 test sample,110,C18H23NO7,49,0.003037778822231255,0.012589609828172588,0
OFF23 test sample,111,C15H21NO6S,44,0.025600789725361752,1.0,1
OFF23 test sample,112,C17H21N5S4,47,0.08685412789073749,1.0,4
OFF23 test sample,113,C12H20N4O6,42,0.0028600658480911014,0.007067714490045618,0
OFF23 test sample,114,C6H8N4,18,0.004247703848094296,0.013568092191050374,0
OFF23 test sample,115,C11H19ClN6O3,40,0.02695567883322971,1.0,1
OFF23 test sample,116,C22H11F3N2O8,46,0.0021262359674281165,0.00670104480305489,0
OFF23 test sample,117,C12H10Cl2N4O3S,32,0.09698027569878936,1.0,3
OFF23 test sample,118,H4O2,6,0.007888168782883231,0.009356007091504304,0
OFF23 test sample,119,C15H13NO5S2,36,0.058018170515207176,1.0,2
OFF23 test sample,120,C2H6O,9,0.00424266763684469,0.008861293962696193,0
OFF23 test sample,121,C4H10OS,16,0.06569540746946298,1.0,1
OFF23 test sample,122,C12H18N4O4,38,0.002563358437592656,0.00804787965156073,0
OFF23 test sample,123,C20H14F3N3O3S,44,0.025129334866024252,1.0,1
OFF23 test sample,124,C3H8O3,14,0.003541018078779569,0.009588618620007372,0
OFF23 test sample,125,C2H9NOS,14,0.07540590252874038,1.0,1
OFF23 test sample,126,C19H23N5,47,0.002208203340199869,0.007743142651489121,0
OFF23 test sample,127,C19H20N6O3,48,0.0026096862164467563,0.006999410708612985,0
OFF23 test sample,128,C21H23N5O,50,0.0030714842721474202,0.009826497192294337,0
OFF23 test sample,129,C13H25N3O3S2,46,0.0462735917112287,1.0,2
OFF23 test sample,130,C12H19IN2O2S,37,0.05636916242245602,1.0,2
OFF23 test sample,131,C8H4N4O2S2,20,0.10301236413547235,1.0,2
OFF23 test sample,132,C3H10O3,16,0.0032858331806249683,0.009983675323423258,0
OFF23 test sample,133,C8H18S2,28,0.0736738458446569,1.0,2
OFF23 test sample,134,C16H25N3O2,46,0.0016879778462240715,0.005081629632877616,0
OFF23 test sample,135,C11H19N3O2S2,37,0.05733098024853672,1.0,2
OFF23 test sample,136,CH2S4,7,0.5778839391348126,1.0,4
OFF23 test sample,137,C20H18Cl2N2O6S,49,0.06336231780302196,1.0,3
