set,index,formula,n_atoms,mean,max,unseen_element_atoms
rot1 GFN2 MD/normal modes,131,C60H58F14N2O10,144,0.004127898811679064,0.037170702191085536,0
rot1 GFN2 MD/normal modes,132,C60H58F14N2O10,144,0.004325547640483613,0.022069752742353566,0
rot1 GFN2 MD/normal modes,133,C60H58F14N2O10,144,0.0022320718818298457,0.013587342071222697,0
rot1 GFN2 MD/normal modes,134,C60H58F14N2O10,144,0.0024588937120822527,0.01551124748838606,0
rot1 GFN2 MD/normal modes,135,C60H58F14N2O10,144,0.002257777008208565,0.013903540822287397,0
rot1 GFN2 MD/normal modes,136,C60H58F14N2O10,144,0.00246997042625677,0.011654139694643684,0
rot1 GFN2 MD/normal modes,137,C60H58F14N2O10,144,0.002619417753909369,0.0456471523874592,0
rot1 GFN2 MD/normal modes,138,C60H58F14N2O10,144,0.0042736329041847525,0.04500485341327343,0
rot1 GFN2 MD/normal modes,139,C60H58F14N2O10,144,0.0034759245580280327,0.05015493976564622,0
rot1 GFN2 MD/normal modes,140,C60H58F14N2O10,144,0.004851238707603048,0.0450326695978962,0
rot1 GFN2 MD/normal modes,141,C60H58F14N2O10,144,0.0023144250573478944,0.008944316583254674,0
rot1 GFN2 MD/normal modes,142,C60H58F14N2O10,144,0.004946212505770235,0.12531668511879857,0
rot1 GFN2 MD/normal modes,143,C60H58F14N2O10,144,0.004114256569626212,0.03244328674901731,0
rot1 GFN2 MD/normal modes,144,C60H58F14N2O10,144,0.0026872233190808454,0.02925185885169468,0
rot1 GFN2 MD/normal modes,145,C60H58F14N2O10,144,0.0021191380846038643,0.01231668712302203,0
rot1 GFN2 MD/normal modes,146,C60H58F14N2O10,144,0.003914300204092451,0.025812245099434916,0
rot1 GFN2 MD/normal modes,147,C60H58F14N2O10,144,0.0038321969206039173,0.03302574986314899,0
rot1 GFN2 MD/normal modes,148,C60H58F14N2O10,144,0.0033036061377516596,0.012272016316832612,0
rot1 GFN2 MD/normal modes,149,C60H58F14N2O10,144,0.004375897689043155,0.0400435023425012,0
rot1 GFN2 MD/normal modes,150,C60H58F14N2O10,144,0.002427413748017292,0.08817467994141581,0
rot1 GFN2 MD/normal modes,151,C60H58F14N2O10,144,0.004021359618223499,0.04520079920909015,0
rot1 GFN2 MD/normal modes,152,C60H58F14N2O10,144,0.0025454402148971,0.017509832776765655,0
rot1 GFN2 MD/normal modes,153,C60H58F14N2O10,144,0.0024904713634573156,0.011839930006609989,0
rot1 GFN2 MD/normal modes,154,C60H58F14N2O10,144,0.004480460961880957,0.031224308842861315,0
rot1 GFN2 MD/normal modes,155,C60H58F14N2O10,144,0.002654514789407061,0.02400736063932507,0
rot1 GFN2 MD/normal modes,156,C60H58F14N2O10,144,0.0020211373734788703,0.007774439093519936,0
rot1 GFN2 MD/normal modes,157,C60H58F14N2O10,144,0.00523198423957633,0.16352749371164643,0
rot1 GFN2 MD/normal modes,158,C60H58F14N2O10,144,0.0037851334739747097,0.018876082756942858,0
rot1 GFN2 MD/normal modes,159,C60H58F14N2O10,144,0.004524775807913908,0.056349638820056835,0
rot1 GFN2 MD/normal modes,160,C60H58F14N2O10,144,0.0025804974118346625,0.016604736809179288,0
rot1 GFN2 MD/normal modes,161,C60H58F14N2O10,144,0.004541141028011327,0.056703188760004686,0
rot1 GFN2 MD/normal modes,162,C60H58F14N2O10,144,0.003653495114091941,0.017479254506964748,0
rot1 GFN2 MD/normal modes,163,C60H58F14N2O10,144,0.004899222383073343,0.08784508234066024,0
rot1 GFN2 MD/normal modes,164,C60H58F14N2O10,144,0.004350756074921487,0.04136098977581959,0
rot1 GFN2 MD/normal modes,165,C60H58F14N2O10,144,0.0041724129571460815,0.03066396001083338,0
rot1 GFN2 MD/normal modes,166,C60H58F14N2O10,144,0.0042917672744321326,0.0641049260267269,0
rot1 GFN2 MD/normal modes,167,C60H58F14N2O10,144,0.002708066782603578,0.03308939857795312,0
rot1 GFN2 MD/normal modes,168,C60H58F14N2O10,144,0.004899869628496015,0.08786235287412614,0
rot1 GFN2 MD/normal modes,169,C60H58F14N2O10,144,0.0022791434994785024,0.010049651686173888,0
rot1 GFN2 MD/normal modes,170,C60H58F14N2O10,144,0.004899610017845352,0.08784839575547765,0
rot1 GFN2 MD/normal modes,171,C60H58F14N2O10,144,0.002481053270481102,0.012795102049463991,0
rot1 GFN2 MD/normal modes,172,C60H58F14N2O10,144,0.004062191970486505,0.05732402686886773,0
rot1 GFN2 MD/normal modes,173,C60H58F14N2O10,144,0.004081230598008563,0.034754141187161025,0
rot1 GFN2 MD/normal modes,174,C60H58F14N2O10,144,0.002644485169203179,0.01754340771031515,0
rot1 GFN2 MD/normal modes,175,C60H58F14N2O10,144,0.0028618659425926046,0.04217566039230636,0
rot1 GFN2 MD/normal modes,176,C60H58F14N2O10,144,0.002580862172593638,0.023764690052008763,0
rot1 GFN2 MD/normal modes,177,C60H58F14N2O10,144,0.0026519180797477493,0.01717514752379734,0
rot1 GFN2 MD/normal modes,178,C60H58F14N2O10,144,0.0042067855499929,0.03874472021534969,0
rot1 GFN2 MD/normal modes,179,C60H58F14N2O10,144,0.0023830499985809275,0.029642994517467436,0
rot1 GFN2 MD/normal modes,180,C60H58F14N2O10,144,0.002774772351351964,0.015951584153282017,0
rot1 GFN2 MD/normal modes,181,C60H58F14N2O10,144,0.002353908447959687,0.01658517863491138,0
rot1 GFN2 MD/normal modes,182,C60H58F14N2O10,144,0.002755964001892165,0.013860774796194741,0
rot1 GFN2 MD/normal modes,183,C60H58F14N2O10,144,0.0033955468100560146,0.03286267517547281,0
rot1 GFN2 MD/normal modes,184,C60H58F14N2O10,144,0.00489975296715198,0.08786032658456444,0
rot1 GFN2 MD/normal modes,185,C60H58F14N2O10,144,0.0035606766078752645,0.014916666636341724,0
rot1 GFN2 MD/normal modes,186,C60H58F14N2O10,144,0.002470746307520707,0.017206252445392978,0
rot1 GFN2 MD/normal modes,187,C60H58F14N2O10,144,0.004899839733243138,0.08785670977567483,0
rot1 GFN2 MD/normal modes,188,C60H58F14N2O10,144,0.0030576577753865636,0.050146932399519506,0
rot1 GFN2 MD/normal modes,189,C60H58F14N2O10,144,0.002406765129985027,0.05952910526726474,0
rot1 GFN2 MD/normal modes,190,C60H58F14N2O10,144,0.0022043754966201345,0.01207983847102867,0
rot1 GFN2 MD/normal modes,191,C60H58F14N2O10,144,0.0027437471789149657,0.04243798214673977,0
rot1 GFN2 MD/normal modes,192,C60H58F14N2O10,144,0.0024305091460026015,0.018639048006729775,0
rot1 GFN2 MD/normal modes,193,C60H58F14N2O10,144,0.0025869407211912177,0.03936503951967474,0
rot1 GFN2 MD/normal modes,194,C60H58F14N2O10,144,0.002030047035021761,0.0070496316408112936,0
rot1 GFN2 MD/normal modes,195,C60H58F14N2O10,144,0.0028155617545505265,0.018473247535494508,0
rot1 GFN2 MD/normal modes,196,C60H58F14N2O10,144,0.0039021613346476173,0.03559488617064588,0
rot1 GFN2 MD/normal modes,197,C60H58F14N2O10,144,0.004900235412303785,0.08789004285071478,0
rot1 GFN2 MD/normal modes,198,C60H58F14N2O10,144,0.0048967258130900625,0.08770496577704301,0
rot1 GFN2 MD/normal modes,199,C60H58F14N2O10,144,0.00541211850878392,0.14621375993322683,0
rot1 GFN2 MD/normal modes,200,C60H58F14N2O10,144,0.0025899341413204843,0.019532793406882965,0
rot1 GFN2 MD/normal modes,201,C60H58F14N2O10,144,0.004897730655694839,0.08761457459108735,0
rot1 GFN2 MD/normal modes,202,C60H58F14N2O10,144,0.00330860286938537,0.020170932909587824,0
rot1 GFN2 MD/normal modes,203,C60H58F14N2O10,144,0.003656795123119586,0.029687118205411145,0
rot1 GFN2 MD/normal modes,204,C60H58F14N2O10,144,0.0027308476386527056,0.01684875277246134,0
rot1 GFN2 MD/normal modes,205,C60H58F14N2O10,144,0.0024220530016785934,0.00789012700080094,0
rot1 GFN2 MD/normal modes,206,C60H58F14N2O10,144,0.0022561953195828674,0.01667781286703085,0
rot1 GFN2 MD/normal modes,207,C60H58F14N2O10,144,0.0039128277034097495,0.026166337988129063,0
rot1 GFN2 MD/normal modes,208,C60H58F14N2O10,144,0.0026508672639288006,0.03080049795339035,0
rot1 GFN2 MD/normal modes,209,C60H58F14N2O10,144,0.00254982808922196,0.015167588350249117,0
rot1 GFN2 MD/normal modes,210,C60H58F14N2O10,144,0.003850034289721765,0.025562382604597755,0
rot1 GFN2 MD/normal modes,211,C60H58F14N2O10,144,0.00321290436108034,0.019694254780255105,0
rot1 GFN2 MD/normal modes,212,C60H58F14N2O10,144,0.004103338911944406,0.0356175588654255,0
rot1 GFN2 MD/normal modes,213,C60H58F14N2O10,144,0.0026853079822176107,0.026699177914576766,0
rot1 GFN2 MD/normal modes,214,C60H58F14N2O10,144,0.0046122790870357575,0.03155068386190929,0
rot1 GFN2 MD/normal modes,215,C60H58F14N2O10,144,0.0024126811406627543,0.012080774100720504,0
rot1 GFN2 MD/normal modes,216,C60H58F14N2O10,144,0.004964919815931157,0.13526958837557035,0
rot1 GFN2 MD/normal modes,217,C60H58F14N2O10,144,0.003249299100704905,0.1429033531358025,0
rot1 GFN2 MD/normal modes,218,C60H58F14N2O10,144,0.004184743652397853,0.03863406749484266,0
rot1 GFN2 MD/normal modes,219,C60H58F14N2O10,144,0.00394246090656981,0.0744890999812553,0
rot1 GFN2 MD/normal modes,220,C60H58F14N2O10,144,0.002308518039272229,0.009562694576621178,0
bench whole: dimer,0,C52H54F6N2O14,128,0.005252202711967848,0.031135283620828957,0
bench whole: dimer,1,C52H54F6N2O14,128,0.0051810143909475715,0.029387721029244807,0
bench whole: dimer,2,C52H54F6N2O14,128,0.00501068077987269,0.031038355869807188,0
bench whole: dimer,3,C52H54F6N2O14,128,0.004687467674412989,0.027763942451791812,0
bench whole: rod,0,C28H22F6N2O6,64,0.005009152136167204,0.03126452500742516,0
bench whole: rod,1,C28H22F6N2O6,64,0.004691810203486153,0.030028080880701524,0
bench whole: rod,2,C28H22F6N2O6,64,0.004847231546806883,0.031026686357991884,0
bench whole: rod,3,C28H22F6N2O6,64,0.004444720245402307,0.03075692769278071,0
bench whole: wheel,0,C24H32O8,64,0.004272700612482068,0.021055785693229967,0
bench whole: wheel,1,C24H32O8,64,0.004322786043753763,0.018254012481525805,0
bench whole: wheel,2,C24H32O8,64,0.004082632494341074,0.0200834310064002,0
bench whole: wheel,3,C24H32O8,64,0.003893361126513676,0.017780185507144552,0
bench stacking: dimer,0,C16H17NO5,39,0.010061828761585843,0.03787669475988342,0
bench stacking: dimer,1,C16H15F2NO5,39,0.010249183878064838,0.039283866500719355,0
bench stacking: dimer,2,C16H13F4NO5,39,0.010884821135267283,0.03910354550366513,0
bench stacking: dimer,3,C17H17F6NO2,43,0.0071934614492846875,0.025971238452112022,0
bench stacking: dimer,4,C17H17F6NO2,43,0.007450132906394098,0.04292798779455842,0
bench stacking: dimer,5,C14H11F5O3,33,0.010720642904515501,0.05155874463677235,0
bench stacking: dimer,6,C14H11F5O3,33,0.011023181810983614,0.035820530082420365,0
bench stacking: rod,0,C8H7NO3,19,0.008580040198657931,0.03825670764908562,0
bench stacking: rod,1,C8H5F2NO3,19,0.009145149723346978,0.039508677129297065,0
bench stacking: rod,2,C8H3F4NO3,19,0.01067870212210226,0.03941277970087442,0
bench stacking: rod,3,C9H7F6N,23,0.0031679584017424,0.02312541504612331,0
bench stacking: rod,4,C9H7F6N,23,0.002555308937777894,0.016913972509985276,0
bench stacking: rod,5,C6HF5O,13,0.010510271247016166,0.05182193950227343,0
bench stacking: rod,6,C6HF5O,13,0.009943967663232809,0.036343919139590675,0
bench stacking: wheel,0,C8H10O2,20,0.01147535267494203,0.03237195094591072,0
bench stacking: wheel,1,C8H10O2,20,0.01147535267494203,0.03237195094591072,0
