set,index,formula,n_atoms,mean,max,unseen_element_atoms
rot1 GFN2 MD/normal modes,121,C60H58F14N2O10,144,0.004805245552804644,0.045970216588208435,0
rot1 GFN2 MD/normal modes,122,C60H58F14N2O10,144,0.0020858904698402648,0.00926756420912711,0
rot1 GFN2 MD/normal modes,123,C60H58F14N2O10,144,0.004479110466824279,0.024313727641468885,0
rot1 GFN2 MD/normal modes,124,C60H58F14N2O10,144,0.0032596947932414513,0.015308074915086234,0
rot1 GFN2 MD/normal modes,125,C60H58F14N2O10,144,0.003056918105134423,0.02711175066285121,0
rot1 GFN2 MD/normal modes,126,C60H58F14N2O10,144,0.002388779945150373,0.01581472459035349,0
rot1 GFN2 MD/normal modes,127,C60H58F14N2O10,144,0.0028642288439801153,0.01715040836526105,0
rot1 GFN2 MD/normal modes,128,C60H58F14N2O10,144,0.004335112543487174,0.026320978308387755,0
rot1 GFN2 MD/normal modes,129,C60H58F14N2O10,144,0.002498665322077142,0.012453198559662093,0
rot1 GFN2 MD/normal modes,130,C60H58F14N2O10,144,0.0026822893035714384,0.038274538367669364,0
rot1 GFN2 MD/normal modes,131,C60H58F14N2O10,144,0.004448568632877542,0.039799058132832354,0
rot1 GFN2 MD/normal modes,132,C60H58F14N2O10,144,0.004662254914481812,0.022441368341283074,0
rot1 GFN2 MD/normal modes,133,C60H58F14N2O10,144,0.002388023334265218,0.014931161165664508,0
rot1 GFN2 MD/normal modes,134,C60H58F14N2O10,144,0.002624671299329925,0.016264880541935867,0
rot1 GFN2 MD/normal modes,135,C60H58F14N2O10,144,0.0024185957352598824,0.015416794849889115,0
rot1 GFN2 MD/normal modes,136,C60H58F14N2O10,144,0.0026447107176627966,0.011576408790529902,0
rot1 GFN2 MD/normal modes,137,C60H58F14N2O10,144,0.0027973317352594246,0.04857562889496514,0
rot1 GFN2 MD/normal modes,138,C60H58F14N2O10,144,0.004605798450413251,0.05080898257624422,0
rot1 GFN2 MD/normal modes,139,C60H58F14N2O10,144,0.003683593530043851,0.0528296648568114,0
rot1 GFN2 MD/normal modes,140,C60H58F14N2O10,144,0.005204890710466803,0.04660743150066693,0
rot1 GFN2 MD/normal modes,141,C60H58F14N2O10,144,0.0024720957090761564,0.009130752178666435,0
rot1 GFN2 MD/normal modes,142,C60H58F14N2O10,144,0.005236446258018326,0.12583559283055468,0
rot1 GFN2 MD/normal modes,143,C60H58F14N2O10,144,0.004355628911226747,0.03434038173081577,0
rot1 GFN2 MD/normal modes,144,C60H58F14N2O10,144,0.002865668695805604,0.03131155395884222,0
rot1 GFN2 MD/normal modes,145,C60H58F14N2O10,144,0.0022615512011864274,0.012820542207600316,0
rot1 GFN2 MD/normal modes,146,C60H58F14N2O10,144,0.0042023297028191435,0.027488433637180898,0
rot1 GFN2 MD/normal modes,147,C60H58F14N2O10,144,0.004131459674619959,0.03522999188719178,0
rot1 GFN2 MD/normal modes,148,C60H58F14N2O10,144,0.0035506126900471113,0.012570911231748028,0
rot1 GFN2 MD/normal modes,149,C60H58F14N2O10,144,0.004677504455585778,0.04263862420627751,0
rot1 GFN2 MD/normal modes,150,C60H58F14N2O10,144,0.0025929099560717916,0.09174293195254335,0
rot1 GFN2 MD/normal modes,151,C60H58F14N2O10,144,0.004274060169753576,0.0439627925848578,0
rot1 GFN2 MD/normal modes,152,C60H58F14N2O10,144,0.0027317331242195653,0.017732892742009843,0
rot1 GFN2 MD/normal modes,153,C60H58F14N2O10,144,0.0026639984671290784,0.012207900525688875,0
rot1 GFN2 MD/normal modes,154,C60H58F14N2O10,144,0.004875239033473127,0.032411580862224176,0
rot1 GFN2 MD/normal modes,155,C60H58F14N2O10,144,0.002856730915492822,0.02489260458341902,0
