epoch,lr_schedule,mem_mps_gb,mem_rss_gb,step,train_energy_MAE,train_forces_MAE,train_loss,val_energy_MAE,val_forces_MAE,val_loss
,0.0005,,,0,,,,,,
0,,0.0004425048828125,1.0761871337890625,9,16.17145347595215,0.582698404788971,15.777192115783691,,,
0,,0.0004425048828125,1.0792694091796875,19,7.677386283874512,0.5162936449050903,3.630995273590088,,,
0,,0.0004425048828125,1.39068603515625,29,13.427987098693848,0.541239321231842,10.621134757995605,,,
0,,0.0004425048828125,1.359954833984375,39,5.765920162200928,0.5432010889053345,2.2765462398529053,,,
0,,0.0004425048828125,1.5033111572265625,49,8.509324073791504,0.4967896044254303,5.007383346557617,,,
0,,0.0004425048828125,1.4541778564453125,59,18.150104522705078,0.5387849807739258,17.706890106201172,,,
0,,0.0004425048828125,1.2661590576171875,69,0.7114057540893555,0.4508918821811676,0.4376209080219269,,,
0,,0.0004425048828125,1.4031524658203125,79,6.809883117675781,0.4636034071445465,2.8605570793151855,,,
0,,0.0004425048828125,1.5664520263671875,89,3.2350287437438965,0.49197494983673096,0.9904036521911621,,,
0,,0.0004425048828125,1.49639892578125,99,1.709147572517395,0.46160757541656494,0.6164295077323914,,,
0,,0.0004425048828125,1.5584869384765625,109,2.2660913467407227,0.4703923761844635,0.7294332385063171,,,
0,,0.0004425048828125,1.38104248046875,119,7.5266218185424805,0.43246757984161377,3.3211536407470703,,,
0,,0.0004425048828125,1.353607177734375,129,1.5421922206878662,0.3855558931827545,0.38780879974365234,,,
0,,0.0004425048828125,1.5578765869140625,139,3.0286319255828857,0.3787682354450226,0.7833758592605591,,,
0,,0.0004425048828125,1.482574462890625,149,3.2520909309387207,0.3992323875427246,1.0805377960205078,,,
0,,0.0004425048828125,1.5208892822265625,159,3.6339855194091797,0.3345305025577545,0.9561320543289185,,,
0,,,,168,,,,2.259166955947876,0.3417906165122986,0.5320404171943665
,0.0005,,,169,,,,,,
1,,0.0004425048828125,1.3453826904296875,169,1.6273760795593262,0.32897186279296875,0.38035908341407776,,,
1,,0.0004425048828125,1.4267578125,179,2.489504337310791,0.3185449242591858,0.4809708595275879,,,
1,,0.0004425048828125,1.5193634033203125,189,2.963286876678467,0.3148702085018158,0.7142157554626465,,,
1,,0.0004425048828125,1.358612060546875,199,0.40855884552001953,0.31341588497161865,0.1842603236436844,,,
1,,0.0004425048828125,1.5986328125,209,2.736027956008911,0.321258008480072,0.8159043788909912,,,
1,,0.0004425048828125,1.6540985107421875,219,1.1177256107330322,0.34860771894454956,0.29273346066474915,,,
1,,0.0004425048828125,1.2231903076171875,229,0.4206819534301758,0.2922460436820984,0.15991316735744476,,,
1,,0.0004425048828125,1.4553985595703125,239,4.668712615966797,0.2972802221775055,1.3093798160552979,,,
1,,0.0004425048828125,1.4671478271484375,249,3.431621551513672,0.3157200813293457,0.8957525491714478,,,
1,,0.0004425048828125,1.4633331298828125,259,3.421935558319092,0.31436964869499207,0.7724164128303528,,,
1,,0.0004425048828125,1.6609039306640625,269,6.116228103637695,0.308834433555603,2.583841323852539,,,
1,,0.0004425048828125,1.2382049560546875,279,0.5384764671325684,0.27885308861732483,0.1550300568342209,,,
1,,0.0004425048828125,1.2731170654296875,289,2.5955491065979004,0.2949536144733429,0.48531603813171387,,,
1,,0.0004425048828125,1.3187103271484375,299,1.7382051944732666,0.2813434302806854,0.32138335704803467,,,
1,,0.0004425048828125,1.3064727783203125,309,2.1570706367492676,0.304824560880661,0.4733585715293884,,,
1,,0.0004425048828125,1.6783599853515625,319,0.3886435031890869,0.2782478928565979,0.14347213506698608,,,
1,,0.0004425048828125,1.5214691162109375,329,2.387758731842041,0.28400471806526184,0.4626957178115845,,,
1,,,,337,,,,1.3292866945266724,0.25920891761779785,0.2069774568080902
,0.0005,,,338,,,,,,
2,,0.0004425048828125,1.4272308349609375,339,0.7493460178375244,0.24843090772628784,0.13444648683071136,,,
2,,0.0004425048828125,1.0955963134765625,349,2.229698657989502,0.2524648904800415,0.35598886013031006,,,
2,,0.0004425048828125,1.347503662109375,359,2.374452590942383,0.24245598912239075,0.4113837778568268,,,
2,,0.0004425048828125,1.36639404296875,369,0.3802347183227539,0.2476520538330078,0.10508470237255096,,,
2,,0.0004425048828125,1.544769287109375,379,2.281489133834839,0.2750757932662964,0.5228127837181091,,,
2,,0.0004425048828125,1.1131134033203125,389,4.972862720489502,0.25859490036964417,1.5724027156829834,,,
2,,0.0004425048828125,1.6399383544921875,399,2.084766149520874,0.299103319644928,0.39960336685180664,,,
2,,0.0004425048828125,1.7232513427734375,409,1.3529820442199707,0.31884765625,0.2788079082965851,,,
2,,0.0004425048828125,1.3017425537109375,419,1.6361753940582275,0.2828240394592285,0.28058749437332153,,,
2,,0.0004425048828125,1.258758544921875,429,0.7066783905029297,0.22296813130378723,0.11887620389461517,,,
2,,0.0004425048828125,1.1736602783203125,439,2.4215903282165527,0.23650699853897095,0.5930787920951843,,,
2,,0.0004425048828125,1.4189605712890625,449,0.6836397647857666,0.24347619712352753,0.1390024572610855,,,
2,,0.0004425048828125,1.4266357421875,459,0.36826133728027344,0.23649242520332336,0.10070531815290451,,,
2,,0.0004425048828125,1.2906341552734375,469,0.9633910655975342,0.2126569300889969,0.14784659445285797,,,
2,,0.0004425048828125,1.7196197509765625,479,0.6778316497802734,0.1931912750005722,0.09187031537294388,,,
2,,0.0004425048828125,1.47320556640625,489,4.4795427322387695,0.21217206120491028,1.0893511772155762,,,
2,,0.0004425048828125,1.202362060546875,499,2.2878684997558594,0.33595654368400574,0.5200797319412231,,,
2,,,,506,,,,0.5728739500045776,0.2557714283466339,0.13115262985229492
,0.0005,,,507,,,,,,
3,,0.0004425048828125,1.0758056640625,509,2.195056915283203,0.22886663675308228,0.33144474029541016,,,
3,,0.0004425048828125,1.431365966796875,519,3.439091920852661,0.22264496982097626,0.8087983727455139,,,
3,,0.0004425048828125,1.3888702392578125,529,2.258330821990967,0.21885313093662262,0.3523210287094116,,,
