epoch,lr_schedule,mem_mps_gb,mem_rss_gb,step,train_energy_MAE,train_forces_MAE,train_loss,val_energy_MAE,val_forces_MAE,val_loss
,0.0005,,,10773,,,,,,
189,,0.0004425048828125,1.2701263427734375,10779,0.12403193861246109,0.06239363178610802,0.007480598986148834,,,
189,,0.0004425048828125,1.7030029296875,10789,0.1617061048746109,0.0647260770201683,0.00846279226243496,,,
189,,0.0004425048828125,1.8751068115234375,10799,0.11984366178512573,0.05439282953739166,0.005734696984291077,,,
189,,0.0004425048828125,1.90277099609375,10809,0.40876880288124084,0.05266641080379486,0.01309494860470295,,,
189,,0.0004425048828125,1.912994384765625,10819,0.22751273214817047,0.06624318659305573,0.009962879121303558,,,
189,,0.0004425048828125,1.9135284423828125,10829,0.17031225562095642,0.06064910441637039,0.007626751903444529,,,
189,,,,10829,,,,0.1530187726020813,0.06162473186850548,0.008173582144081593
,0.0005,,,10830,,,,,,
190,,0.0004425048828125,1.65655517578125,10839,0.25366175174713135,0.05481049045920372,0.008407183922827244,,,
190,,0.0004425048828125,1.6566619873046875,10849,0.06250930577516556,0.06578303128480911,0.007382035721093416,,,
190,,0.0004425048828125,1.3199005126953125,10859,0.11546584963798523,0.05989519879221916,0.006659896578639746,,,
190,,0.0004425048828125,1.9128265380859375,10869,0.18727877736091614,0.06510266661643982,0.009135343134403229,,,
190,,0.0004425048828125,1.9145050048828125,10879,0.1523503065109253,0.05910118296742439,0.006963481195271015,,,
190,,,,10886,,,,0.5489019155502319,0.06051652878522873,0.022092504426836967
,0.0005,,,10887,,,,,,
191,,0.0004425048828125,1.6601104736328125,10889,0.05952787771821022,0.05705218017101288,0.005649687722325325,,,
191,,0.0004425048828125,1.6601715087890625,10899,0.1528865396976471,0.05403889715671539,0.006165362428873777,,,
191,,0.0004425048828125,1.6602020263671875,10909,0.2003479152917862,0.05707566812634468,0.007426002528518438,,,
191,,0.0004425048828125,1.6602630615234375,10919,0.06900814175605774,0.058077581226825714,0.0058257621712982655,,,
191,,0.0004425048828125,1.4462738037109375,10929,0.07726072520017624,0.05563659220933914,0.005327677354216576,,,
191,,0.0004425048828125,1.9080810546875,10939,0.0662909746170044,0.05237633362412453,0.004729476757347584,,,
191,,,,10943,,,,0.7201356291770935,0.06369614601135254,0.03355751931667328
,0.0005,,,10944,,,,,,
192,,0.0004425048828125,1.4805450439453125,10949,0.40002867579460144,0.06261803954839706,0.014862696640193462,,,
192,,0.0004425048828125,1.5486907958984375,10959,0.055693794041872025,0.07686223089694977,0.01003305334597826,,,
192,,0.0004425048828125,1.842926025390625,10969,0.10073951631784439,0.08257708698511124,0.012408136390149593,,,
192,,0.0004425048828125,1.6757965087890625,10979,0.06189644709229469,0.06395522505044937,0.007346520200371742,,,
192,,0.0004425048828125,1.6878814697265625,10989,0.40905439853668213,0.06200398877263069,0.014737306162714958,,,
192,,0.0004425048828125,1.3249359130859375,10999,0.017480533570051193,0.057201094925403595,0.005350383929908276,,,
192,,,,11000,,,,0.11611662805080414,0.06091316416859627,0.0075712366960942745
,0.0005,,,11001,,,,,,
193,,0.0004425048828125,1.606109619140625,11009,0.5492435097694397,0.06198649853467941,0.02147611230611801,,,
193,,0.0004425048828125,1.6061248779296875,11019,0.24873244762420654,0.06769592314958572,0.011025138199329376,,,
193,,0.0004425048828125,1.8355255126953125,11029,0.16082710027694702,0.0636819377541542,0.008447214961051941,,,
193,,0.0004425048828125,1.9481964111328125,11039,0.1397656947374344,0.08533058315515518,0.014064663089811802,,,
193,,0.0004425048828125,1.9362640380859375,11049,0.07470399141311646,0.0709444060921669,0.008929305709898472,,,
193,,,,11057,,,,0.11442478001117706,0.0667315199971199,0.008613282814621925
,0.0005,,,11058,,,,,,
194,,0.0004425048828125,1.647674560546875,11059,0.4186990261077881,0.06262463331222534,0.015236496925354004,,,
194,,0.0004425048828125,1.9447784423828125,11069,0.1358739137649536,0.060652632266283035,0.007140904199331999,,,
194,,0.0004425048828125,1.946685791015625,11079,0.32117825746536255,0.058656588196754456,0.011036204174160957,,,
194,,0.0004425048828125,1.6569976806640625,11089,0.07925712317228317,0.05527017265558243,0.005401762202382088,,,
194,,0.0004425048828125,1.6571044921875,11099,0.1639876514673233,0.06844254583120346,0.009191037155687809,,,
194,,0.0004425048828125,1.65753173828125,11109,0.07607580721378326,0.07104026526212692,0.0088273910805583,,,
194,,,,11114,,,,0.09486852586269379,0.0639527291059494,0.007857426069676876
,0.0005,,,11115,,,,,,
195,,0.0004425048828125,1.4253387451171875,11119,0.09665291756391525,0.058556538075208664,0.006483925972133875,,,
195,,0.0004425048828125,1.4253997802734375,11129,0.19528961181640625,0.05404065549373627,0.006887475028634071,,,
195,,0.0004425048828125,1.468963623046875,11139,0.15390697121620178,0.05951530858874321,0.007639674004167318,,,
195,,0.0004425048828125,1.4691009521484375,11149,0.06627921015024185,0.055796366184949875,0.005588277708739042,,,
195,,0.0004425048828125,1.469146728515625,11159,0.18847247958183289,0.054108381271362305,0.007086506113409996,,,
195,,0.0004425048828125,1.46917724609375,11169,0.06555122137069702,0.06508871167898178,0.007222037296742201,,,
195,,,,11171,,,,0.4321663975715637,0.06439673900604248,0.0171868484467268
,0.0005,,,11172,,,,,,
196,,0.0004425048828125,1.677093505859375,11179,0.12279829382896423,0.06007738411426544,0.0072378795593976974,,,
196,,0.0004425048828125,1.68572998046875,11189,0.34032875299453735,0.05855726823210716,0.011405495926737785,,,
196,,0.0004425048828125,1.68572998046875,11199,0.29592442512512207,0.05765579268336296,0.009927820414304733,,,
196,,0.0004425048828125,1.9248809814453125,11209,0.18829168379306793,0.05965638905763626,0.007855312898755074,,,
196,,0.0004425048828125,1.927490234375,11219,0.08119907975196838,0.05686844885349274,0.005625259131193161,,,
196,,,,11228,,,,0.22056369483470917,0.06244085729122162,0.00968598760664463
,0.0005,,,11229,,,,,,
197,,0.0004425048828125,1.5595245361328125,11229,0.19835621118545532,0.05857444182038307,0.007816895842552185,,,
197,,0.0004425048828125,1.559539794921875,11239,0.2595481276512146,0.05731191486120224,0.00893788319081068,,,
197,,0.0004425048828125,1.647857666015625,11249,0.219684436917305,0.05701781064271927,0.007909821346402168,,,
197,,0.0004425048828125,1.6479339599609375,11259,0.08154807239770889,0.055512379854917526,0.0054669552482664585,,,
197,,0.0004425048828125,1.95367431640625,11269,0.1826263815164566,0.053955528885126114,0.00637748371809721,,,
197,,0.0004425048828125,1.5198516845703125,11279,0.048090189695358276,0.05040566623210907,0.004274693317711353,,,
197,,,,11285,,,,0.07648805528879166,0.05981370061635971,0.006730794440954924
,0.0005,,,11286,,,,,,
198,,0.0004425048828125,1.356597900390625,11289,0.042508043348789215,0.05321572348475456,0.004785523749887943,,,
198,,0.0004425048828125,1.4351043701171875,11299,0.39880746603012085,0.05290626734495163,0.0127565311267972,,,
198,,0.0004425048828125,1.8425140380859375,11309,0.17616310715675354,0.05839668959379196,0.007357111666351557,,,
198,,0.0004425048828125,1.842529296875,11319,0.3274989724159241,0.05549899861216545,0.010585751384496689,,,
198,,0.0004425048828125,1.8425445556640625,11329,0.48309141397476196,0.06119545176625252,0.017913438379764557,,,
198,,0.0004425048828125,1.9117431640625,11339,0.03976660594344139,0.05616568773984909,0.005227654241025448,,,
198,,,,11342,,,,0.21868810057640076,0.0624907985329628,0.009984769858419895
,0.0005,,,11343,,,,,,
199,,0.0004425048828125,1.638275146484375,11349,0.41471853852272034,0.05943309888243675,0.014230870641767979,,,
199,,0.0004425048828125,1.791290283203125,11359,0.14993253350257874,0.06078846752643585,0.0072339968755841255,,,
199,,0.0004425048828125,1.80035400390625,11369,0.584048867225647,0.06783705949783325,0.025130100548267365,,,
199,,0.0004425048828125,1.8004302978515625,11379,0.2653238773345947,0.07018190622329712,0.01300557516515255,,,
199,,0.0004425048828125,1.6867523193359375,11389,0.13692623376846313,0.06485593318939209,0.0077480291947722435,,,
199,,0.0004425048828125,1.689422607421875,11399,0.45128247141838074,0.062433499842882156,0.016997234895825386,,,
199,,,,11399,,,,0.2524874806404114,0.06088709458708763,0.010268437676131725
,0.0005,,,11400,,,,,,
200,,0.0004425048828125,1.263763427734375,11409,0.10621645301580429,0.058188166469335556,0.006835653446614742,,,
200,,0.0004425048828125,1.497589111328125,11419,0.04837948456406593,0.05396232008934021,0.005050344858318567,,,
200,,0.0004425048828125,1.6003570556640625,11429,0.03963956981897354,0.054444536566734314,0.0052340165711939335,,,
200,,0.0004425048828125,1.7518310546875,11439,0.38510820269584656,0.052444055676460266,0.012090197764337063,,,
200,,0.0004425048828125,1.92279052734375,11449,0.3132263422012329,0.057042114436626434,0.0110022546723485,,,
200,,,,11456,,,,0.177261084318161,0.06395021826028824,0.009037955664098263
,0.0005,,,11457,,,,,,
201,,0.0004425048828125,1.599700927734375,11459,0.16669487953186035,0.06064349040389061,0.00727319810539484,,,
201,,0.0004425048828125,1.7648773193359375,11469,0.22444523870944977,0.05699656531214714,0.00797494687139988,,,
201,,0.0004425048828125,1.7648773193359375,11479,0.23329025506973267,0.060415156185626984,0.00949885230511427,,,
201,,0.0004425048828125,1.3842620849609375,11489,0.241654634475708,0.057677771896123886,0.008504778146743774,,,
201,,0.0004425048828125,1.3917083740234375,11499,0.16948963701725006,0.05565061420202255,0.006723334547132254,,,
201,,0.0004425048828125,1.356964111328125,11509,0.10938072949647903,0.05382407456636429,0.005478056613355875,,,
201,,,,11513,,,,0.4141066074371338,0.05820218846201897,0.01486699003726244
,0.0005,,,11514,,,,,,
202,,0.0004425048828125,1.601226806640625,11519,0.18565288186073303,0.053604092448949814,0.006657587364315987,,,
202,,0.0004425048828125,1.60125732421875,11529,0.5166480541229248,0.0552767850458622,0.018621046096086502,,,
202,,0.0004425048828125,1.228271484375,11539,0.18637588620185852,0.06193342059850693,0.008059839718043804,,,
202,,0.0004425048828125,1.2440032958984375,11549,0.5481112003326416,0.062261637300252914,0.021440764889121056,,,
202,,0.0004425048828125,1.921905517578125,11559,0.20926615595817566,0.06278280168771744,0.00927145965397358,,,
202,,0.0004425048828125,2.1451416015625,11569,0.4835106432437897,0.06540588289499283,0.018860114738345146,,,
202,,,,11570,,,,0.09850775450468063,0.06674552708864212,0.008273222483694553
,0.0005,,,11571,,,,,,
203,,0.0004425048828125,1.3110198974609375,11579,0.028888456523418427,0.058625727891922,0.005887274630367756,,,
203,,0.0004425048828125,1.31488037109375,11589,0.41580772399902344,0.06194630265235901,0.015239760279655457,,,
203,,0.0004425048828125,1.4457855224609375,11599,0.3294025659561157,0.06879390776157379,0.013974165543913841,,,
203,,0.0004425048828125,1.91241455078125,11609,0.37094438076019287,0.06964859366416931,0.015073226764798164,,,
203,,0.0004425048828125,1.91802978515625,11619,0.09901387244462967,0.0846831426024437,0.012841794639825821,,,
203,,,,11627,,,,1.098127841949463,0.119455486536026,0.08644910901784897
,0.0005,,,11628,,,,,,
204,,0.0004425048828125,1.56591796875,11629,0.20832161605358124,0.09447164833545685,0.01701180450618267,,,
204,,0.0004425048828125,1.8159942626953125,11639,27.23794937133789,0.4857405126094818,37.52463912963867,,,
204,,0.0004425048828125,1.4823760986328125,11649,7.236440658569336,0.5314490795135498,3.170165538787842,,,
204,,0.0004425048828125,1.4824676513671875,11659,0.7577292323112488,0.5163283348083496,0.5381306409835815,,,
204,,0.0004425048828125,1.9495391845703125,11669,1.4956586360931396,0.49043387174606323,0.5675132274627686,,,
204,,0.0004425048828125,1.9512481689453125,11679,0.9770392775535583,0.5135918855667114,0.5540902614593506,,,
204,,,,11684,,,,0.35221219062805176,0.5044769644737244,0.4882201850414276
,0.0005,,,11685,,,,,,
205,,0.0004425048828125,1.6392822265625,11689,0.20302294194698334,0.47993069887161255,0.43100711703300476,,,
205,,0.0004425048828125,1.639312744140625,11699,0.21275614202022552,0.4766840636730194,0.4149371385574341,,,
205,,0.0004425048828125,1.6393280029296875,11709,1.1249462366104126,0.48738324642181396,0.5331299901008606,,,
205,,0.0004425048828125,1.336517333984375,11719,0.7765292525291443,0.5005459189414978,0.5166732668876648,,,
205,,0.0004425048828125,1.75177001953125,11729,0.588424801826477,0.4779147803783417,0.4598999619483948,,,
205,,0.0004425048828125,1.858306884765625,11739,0.3772217929363251,0.48599353432655334,0.4512157440185547,,,
205,,,,11741,,,,0.28671377897262573,0.4738396406173706,0.436299592256546
,0.0005,,,11742,,,,,,
206,,0.0004425048828125,1.7438507080078125,11749,0.7470043897628784,0.46929270029067993,0.4554532766342163,,,
206,,0.0004425048828125,1.7438812255859375,11759,0.6537341475486755,0.4677802324295044,0.46588677167892456,,,
206,,0.0004425048828125,1.7438812255859375,11769,0.6780627369880676,0.4581296145915985,0.4235846996307373,,,
206,,0.0004425048828125,1.7438812255859375,11779,1.4109952449798584,0.4352604150772095,0.4612945318222046,,,
206,,0.0004425048828125,1.706298828125,11789,0.7011136412620544,0.4424618184566498,0.39424803853034973,,,
206,,,,11798,,,,0.3083958625793457,0.44378235936164856,0.38981589674949646
,0.0005,,,11799,,,,,,
207,,0.0004425048828125,1.257904052734375,11799,0.5683116316795349,0.42728641629219055,0.3784042298793793,,,
207,,0.0004425048828125,1.4119110107421875,11809,0.2513413727283478,0.4520317316055298,0.3942154049873352,,,
207,,0.0004425048828125,1.4119110107421875,11819,0.3566780686378479,0.41777992248535156,0.3490985929965973,,,
207,,0.0004425048828125,1.4119415283203125,11829,0.47966569662094116,0.4084140658378601,0.3260546326637268,,,
207,,0.0004425048828125,1.5002288818359375,11839,0.39118295907974243,0.41499632596969604,0.3331201374530792,,,
207,,0.0004425048828125,1.1363677978515625,11849,0.2577228546142578,0.4022027850151062,0.3307265639305115,,,
207,,,,11855,,,,0.9460359811782837,0.41003698110580444,0.3786517083644867
,0.0005,,,11856,,,,,,
208,,0.0004425048828125,1.295440673828125,11859,1.7122727632522583,0.4189556837081909,0.49513858556747437,,,
208,,0.0004425048828125,1.4826202392578125,11869,0.5984655618667603,0.43067437410354614,0.3709447979927063,,,
208,,0.0004425048828125,1.8534393310546875,11879,0.3920271396636963,0.40337619185447693,0.3328205943107605,,,
208,,0.0004425048828125,1.854522705078125,11889,0.46063220500946045,0.4037177860736847,0.3256106674671173,,,
208,,0.0004425048828125,1.8551788330078125,11899,0.4055497348308563,0.3581165671348572,0.2535249590873718,,,
208,,0.0004425048828125,1.855194091796875,11909,0.588025689125061,0.3715388774871826,0.28466692566871643,,,
208,,,,11912,,,,1.0667623281478882,0.359872043132782,0.3043205142021179
,0.0005,,,11913,,,,,,
209,,0.0004425048828125,1.4038543701171875,11919,0.4928998351097107,0.37252476811408997,0.2587094306945801,,,
209,,0.0004425048828125,1.8823699951171875,11929,0.3623442053794861,0.3532940149307251,0.2403380274772644,,,
209,,0.0004425048828125,1.921966552734375,11939,0.33031946420669556,0.33799856901168823,0.21484431624412537,,,
209,,0.0004425048828125,2.119842529296875,11949,0.5800473690032959,0.3312127888202667,0.218447744846344,,,
209,,0.0004425048828125,2.1198577880859375,11959,0.6161304116249084,0.3368738889694214,0.22870109975337982,,,
209,,0.0004425048828125,2.120086669921875,11969,0.36006492376327515,0.2834493815898895,0.1395270824432373,,,
209,,,,11969,,,,0.3980132043361664,0.3171028792858124,0.18974120914936066
,0.0005,,,11970,,,,,,
210,,0.0004425048828125,1.540069580078125,11979,0.2519264817237854,0.3227221667766571,0.18456311523914337,,,
210,,0.0004425048828125,1.7428436279296875,11989,0.28747352957725525,0.3024584949016571,0.16890433430671692,,,
210,,0.0004425048828125,2.0406341552734375,11999,0.42382046580314636,0.2978847920894623,0.16805902123451233,,,
210,,0.0004425048828125,2.1150054931640625,12009,0.5247982740402222,0.2906653881072998,0.15558397769927979,,,
210,,0.0004425048828125,2.117340087890625,12019,0.4380386471748352,0.29093462228775024,0.16280344128608704,,,
210,,,,12026,,,,1.2283415794372559,0.28365692496299744,0.21929511427879333
,0.0005,,,12027,,,,,,
211,,0.0004425048828125,1.6589508056640625,12029,0.10581999272108078,0.28146299719810486,0.13759291172027588,,,
211,,0.0004425048828125,1.963958740234375,12039,0.3938061594963074,0.2691231667995453,0.13496246933937073,,,
211,,0.0004425048828125,1.795928955078125,12049,0.24413122236728668,0.27447620034217834,0.1371789425611496,,,
211,,0.0004425048828125,1.87109375,12059,1.0095206499099731,0.27137359976768494,0.18498075008392334,,,
211,,0.0004425048828125,1.505096435546875,12069,0.08073606342077255,0.2676791548728943,0.12757518887519836,,,
211,,0.0004425048828125,2.0229339599609375,12079,0.27868080139160156,0.26141953468322754,0.12286030501127243,,,
211,,,,12083,,,,1.1573691368103027,0.2570561468601227,0.185275599360466
,0.0005,,,12084,,,,,,
212,,0.0004425048828125,1.622528076171875,12089,0.15615960955619812,0.25545477867126465,0.1143469586968422,,,
212,,0.0004425048828125,1.7312164306640625,12099,0.17114169895648956,0.24775579571723938,0.1067032739520073,,,
212,,0.0004425048828125,1.7312164306640625,12109,1.418074607849121,0.2537801265716553,0.2105204463005066,,,
212,,0.0004425048828125,1.931243896484375,12119,0.9464135766029358,0.24417191743850708,0.14865964651107788,,,
212,,0.0004425048828125,1.915802001953125,12129,0.4384313225746155,0.2527952790260315,0.12267424911260605,,,
212,,0.0004425048828125,1.9199066162109375,12139,0.6258456110954285,0.2672170400619507,0.14456741511821747,,,
212,,,,12140,,,,0.3260907828807831,0.2555975615978241,0.11965008080005646
,0.0005,,,12141,,,,,,
213,,0.0004425048828125,1.4689788818359375,12149,0.21274450421333313,0.2434241622686386,0.09923151135444641,,,
213,,0.0004425048828125,1.80853271484375,12159,0.7112177014350891,0.23568028211593628,0.12166519463062286,,,
213,,0.0004425048828125,1.9548797607421875,12169,0.9148634076118469,0.23614130914211273,0.13969793915748596,,,
213,,0.0004425048828125,1.6137542724609375,12179,0.3943672180175781,0.23683226108551025,0.10480475425720215,,,
213,,0.0004425048828125,1.923797607421875,12189,0.18728670477867126,0.23739172518253326,0.10012003034353256,,,
213,,,,12197,,,,1.2730447053909302,0.2351282387971878,0.1797916442155838
,0.0005,,,12198,,,,,,
214,,0.0004425048828125,1.551605224609375,12199,0.6369701623916626,0.2262413203716278,0.10943799465894699,,,
214,,0.0004425048828125,1.5518341064453125,12209,0.5576654076576233,0.2231598049402237,0.10153141617774963,,,
214,,0.0004425048828125,1.33831787109375,12219,1.7654504776000977,0.2272808700799942,0.24258175492286682,,,
214,,0.0004425048828125,1.2825469970703125,12229,0.24750027060508728,0.2194065898656845,0.08685138076543808,,,
214,,0.0004425048828125,1.8612823486328125,12239,0.3491345942020416,0.21929331123828888,0.08925160020589828,,,
214,,0.0004425048828125,1.8616485595703125,12249,0.6296244263648987,0.22640220820903778,0.11004722863435745,,,
214,,,,12254,,,,0.3402840495109558,0.22252784669399261,0.09285968542098999
,0.0005,,,12255,,,,,,
215,,0.0004425048828125,1.2914886474609375,12259,0.255348265171051,0.22166989743709564,0.08776331692934036,,,
215,,0.0004425048828125,1.808837890625,12269,0.14355596899986267,0.20516468584537506,0.0730893611907959,,,
215,,0.0004425048828125,1.4090728759765625,12279,0.4270206689834595,0.20593011379241943,0.08444637060165405,,,
215,,0.0004425048828125,1.40960693359375,12289,0.23963692784309387,0.19962823390960693,0.07195775210857391,,,
215,,0.0004425048828125,1.773529052734375,12299,0.21510028839111328,0.20967666804790497,0.07779271900653839,,,
215,,0.0004425048828125,1.6321868896484375,12309,0.7534064650535583,0.2146787792444229,0.11086000502109528,,,
215,,,,12311,,,,1.1665658950805664,0.21071293950080872,0.14683984220027924
,0.0005,,,12312,,,,,,
216,,0.0004425048828125,1.640594482421875,12319,0.763615071773529,0.20052535831928253,0.09948737174272537,,,
216,,0.0004425048828125,1.6480712890625,12329,0.30421125888824463,0.19631999731063843,0.07184028625488281,,,
216,,0.0004425048828125,1.2132415771484375,12339,0.9895269870758057,0.19269691407680511,0.11415059119462967,,,
216,,0.0004425048828125,1.214996337890625,12349,0.6079463362693787,0.19145715236663818,0.08181074261665344,,,
216,,0.0004425048828125,1.941253662109375,12359,1.1850612163543701,0.20212282240390778,0.13997089862823486,,,
216,,,,12368,,,,0.19595451653003693,0.19645288586616516,0.06805016100406647
,0.0005,,,12369,,,,,,
217,,0.0004425048828125,1.6591949462890625,12369,0.1935632824897766,0.19464518129825592,0.06742502003908157,,,
217,,0.0004425048828125,1.6592559814453125,12379,0.37897607684135437,0.19526927173137665,0.07385249435901642,,,
217,,0.0004425048828125,1.6600189208984375,12389,0.3233615756034851,0.18471500277519226,0.06806578487157822,,,
217,,0.0004425048828125,1.12274169921875,12399,0.1647627204656601,0.1955210417509079,0.06719391793012619,,,
217,,0.0004425048828125,1.563323974609375,12409,0.4261016845703125,0.17650039494037628,0.06364361196756363,,,
217,,0.0004425048828125,1.56549072265625,12419,1.1752759218215942,0.18810787796974182,0.12950503826141357,,,
217,,,,12425,,,,0.5929185748100281,0.18375039100646973,0.07738553732633591
,0.0005,,,12426,,,,,,
218,,0.0004425048828125,1.64727783203125,12429,0.24867026507854462,0.18152722716331482,0.05994473025202751,,,
218,,0.0004425048828125,1.647369384765625,12439,0.2448170781135559,0.1746980994939804,0.05380291864275932,,,
218,,0.0004425048828125,1.6474151611328125,12449,0.752214252948761,0.18051469326019287,0.08405223488807678,,,
218,,0.0004425048828125,1.6475677490234375,12459,0.1621607542037964,0.17088334262371063,0.04880301654338837,,,
218,,0.0004425048828125,1.647705078125,12469,0.17492228746414185,0.17513541877269745,0.0532822385430336,,,
218,,0.0004425048828125,1.6477508544921875,12479,0.10477165877819061,0.17327919602394104,0.051686741411685944,,,
218,,,,12482,,,,0.2213520109653473,0.17297974228858948,0.054176319390535355
,0.0005,,,12483,,,,,,
219,,0.0004425048828125,1.306182861328125,12489,0.8884928822517395,0.1669289618730545,0.08676968514919281,,,
